0.911,-1.317,0.159,0.525,0.667,-0.767
-0.283,0.759,-0.461,-0.552,-0.506,0.519
-1.476,0.759,1.950,-0.552,1.840,-2.053
-1.476,0.759,1.398,1.601,-0.506,0.519
0.911,0.759,0.710,-0.552,-0.506,-2.053
-1.476,0.759,1.192,-0.552,-0.506,0.519
0.911,0.759,0.434,-0.552,-0.506,0.519
0.911,0.759,-0.668,0.525,-0.506,0.519
-0.283,0.759,0.159,1.601,-0.506,0.519
-0.283,0.759,-0.324,-0.552,-0.506,0.519
0.911,0.759,0.916,-0.552,-0.506,0.519
-0.283,-1.317,0.710,0.525,0.667,0.519
-1.476,0.759,0.090,0.525,-0.506,0.519
-0.283,0.759,2.776,-0.552,-0.506,0.519
-0.283,0.759,0.090,-0.552,-0.506,0.519
0.911,0.759,-0.806,-0.552,-0.506,0.519
0.911,0.759,-0.358,-0.552,-0.506,0.519
0.911,-1.317,-0.806,-0.552,-0.506,0.519
0.911,-1.317,0.916,0.525,6.531,0.519
-1.476,0.759,0.434,-0.552,0.667,-2.053
-1.476,0.759,-0.186,-0.552,-0.506,-2.053
0.911,0.759,-0.668,-0.552,-0.506,0.519
0.911,0.759,-1.081,4.830,1.840,0.519
-0.283,0.759,2.087,0.525,0.667,0.519
-0.283,0.759,-0.324,0.525,1.840,-2.053
0.911,0.759,-1.081,3.753,0.667,0.519
0.911,0.759,-0.737,-0.552,-0.506,0.519
0.911,0.759,-0.806,-0.552,-0.506,0.519
-1.476,-1.317,-1.013,-0.552,0.667,0.519
-1.476,0.759,0.090,0.525,-0.506,0.519
0.911,-1.317,-1.770,-0.552,0.667,-2.053
0.911,0.759,-0.324,-0.552,-0.506,-2.053
-1.476,0.759,2.087,-0.552,-0.506,0.519
-0.283,0.759,1.536,-0.552,-0.506,0.519
0.911,0.759,0.985,-0.552,-0.506,0.519
-1.476,0.759,1.330,0.525,0.667,-2.053
0.911,0.759,0.847,-0.552,-0.506,0.519
-1.476,-1.317,-0.806,0.525,-0.506,-2.053
-1.476,0.759,0.365,-0.552,-0.506,0.519
0.911,-1.317,-0.806,-0.552,0.667,-2.053
0.911,0.759,-0.324,-0.552,-0.506,-0.767
0.911,0.759,-0.255,0.525,-0.506,0.519
-0.283,0.759,0.641,-0.552,-0.506,0.519
-0.283,-1.317,1.054,-0.552,-0.506,0.519
-1.476,0.759,0.847,-0.552,-0.506,0.519
-1.476,-1.317,-0.530,-0.552,-0.506,0.519
-1.476,-1.317,-0.393,-0.552,-0.506,-2.053
-1.476,0.759,1.261,0.525,-0.506,0.519
0.911,0.759,-0.048,-0.552,-0.506,0.519
-0.283,0.759,1.536,-0.552,-0.506,0.519
0.911,0.759,-0.737,-0.552,-0.506,0.519
-1.476,-1.317,0.572,-0.552,-0.506,-2.053
-0.283,-1.317,-0.186,-0.552,-0.506,0.519
0.911,0.759,0.227,-0.552,-0.506,0.519
-0.283,-1.317,-1.633,-0.552,0.667,0.519
0.911,0.759,-0.875,0.525,-0.506,0.519
-0.283,0.759,0.296,-0.552,-0.506,0.519
-0.283,0.759,1.398,-0.552,-0.506,0.519
-1.476,0.759,-0.186,0.525,-0.506,0.519
0.911,0.759,-0.668,-0.552,-0.506,0.519
-0.283,-1.317,0.021,2.677,-0.506,0.519
-0.283,0.759,-0.324,0.525,-0.506,0.519
0.911,-1.317,-0.324,0.525,-0.506,0.519
-1.476,-1.317,-0.048,-0.552,-0.506,0.519
0.911,0.759,-1.288,-0.552,-0.506,-2.053
-0.283,0.759,-0.461,-0.552,-0.506,0.519
-0.283,0.759,-0.461,-0.552,-0.506,0.519
0.911,0.759,-0.083,-0.552,-0.506,0.519
0.911,-1.317,1.261,0.525,3.012,0.519
-1.476,0.759,0.365,-0.552,-0.506,-2.053
-1.476,0.759,0.434,0.525,-0.506,0.519
-1.476,-1.317,-0.599,1.601,1.840,-2.053
0.911,0.759,-0.393,0.525,-0.506,0.519
0.911,0.759,0.090,-0.552,-0.506,0.519
-1.476,0.759,2.776,0.525,0.667,0.519
0.911,0.759,-0.944,0.525,0.667,0.519
-0.283,-1.317,0.021,-0.552,-0.506,0.519
-1.476,0.759,-0.737,0.525,-0.506,0.519
0.911,0.759,0.090,-0.552,-0.506,-0.767
-0.283,-1.317,-1.770,0.525,0.667,0.519
0.911,0.759,-1.633,-0.552,0.667,0.519
0.911,0.759,0.227,-0.552,-0.506,0.519
0.911,0.759,-0.461,-0.552,-0.506,0.519
-0.283,-1.317,1.261,0.525,1.840,0.519
-0.283,0.759,-2.000,0.525,0.667,0.519
0.911,0.759,-0.117,-0.552,-0.506,0.519
-0.283,0.759,-0.806,-0.552,-0.506,0.519
0.911,0.759,0.296,-0.552,-0.506,0.519
-1.476,-1.317,0.227,-0.552,-0.506,0.519
0.911,0.759,0.778,-0.552,-0.506,0.519
0.911,0.759,-0.668,-0.552,-0.506,-2.053
-1.476,-1.317,0.434,0.525,1.840,0.519
0.911,0.759,-0.944,-0.552,-0.506,0.519
-1.476,-1.317,1.467,0.525,-0.506,0.519
0.911,-1.317,0.055,-0.552,-0.506,-0.767
0.911,0.759,0.159,-0.552,-0.506,0.519
0.911,0.759,-0.393,-0.552,-0.506,0.519
0.911,0.759,1.261,-0.552,-0.506,0.519
-0.283,-1.317,1.881,-0.552,-0.506,0.519
-0.283,-1.317,1.674,0.525,3.012,0.519
0.911,0.759,-0.806,-0.552,-0.506,0.519
0.911,-1.317,-1.701,-0.552,-0.506,0.519
-1.476,-1.317,0.916,-0.552,0.667,0.519
0.911,-1.317,-1.150,-0.552,-0.506,-2.053
-1.476,-1.317,-0.875,0.525,-0.506,0.519
-1.476,0.759,-0.048,-0.552,-0.506,0.519
0.911,0.759,-0.324,-0.552,-0.506,0.519
0.911,0.759,-0.324,-0.552,-0.506,0.519
0.911,-1.317,-0.806,-0.552,-0.506,0.519
0.911,0.759,-1.495,3.753,0.667,-0.767
0.911,0.759,-1.977,0.525,1.840,0.519
-1.476,0.759,1.123,-0.552,-0.506,-2.053
-0.283,0.759,-0.944,-0.552,-0.506,0.519
0.911,0.759,-0.324,-0.552,-0.506,0.519
-0.283,0.759,0.641,-0.552,-0.506,0.519
-1.476,-1.317,1.330,-0.552,-0.506,0.519
0.911,-1.317,0.090,-0.552,-0.506,0.519
0.911,0.759,0.021,-0.552,-0.506,-2.053
0.911,-1.317,0.021,0.525,0.667,0.519
-0.283,0.759,0.296,-0.552,-0.506,0.519
-0.283,-1.317,0.090,0.525,0.667,0.519
-1.476,0.759,-1.288,0.525,1.840,0.519
0.911,0.759,-2.017,-0.552,0.667,-2.053
0.911,0.759,-0.186,-0.552,-0.506,0.519
0.911,0.759,0.090,-0.552,-0.506,0.519
-1.476,0.759,0.641,-0.552,-0.506,0.519
0.911,-1.317,-0.806,-0.552,-0.506,0.519
-0.283,0.759,0.641,-0.552,-0.506,0.519
-1.476,-1.317,0.227,0.525,-0.506,0.519
0.911,0.759,-0.255,-0.552,-0.506,0.519
0.911,0.759,0.641,-0.552,-0.506,0.519
-0.283,0.759,0.365,-0.552,-0.506,0.519
0.911,-1.317,-1.633,3.753,1.840,0.519
0.911,0.759,0.055,-0.552,-0.506,0.519
0.911,-1.317,-0.461,-0.552,-0.506,0.519
-0.283,0.759,0.090,0.525,0.667,-2.053
0.911,0.759,0.916,-0.552,-0.506,0.519
0.911,0.759,-1.357,2.677,1.840,0.519
-1.476,-1.317,1.536,0.525,0.667,0.519
0.911,0.759,-0.186,-0.552,-0.506,0.519
-1.476,0.759,0.572,-0.552,-0.506,0.519
0.911,-1.317,-0.186,-0.552,0.667,0.519
0.911,0.759,-1.908,3.753,0.667,0.519
-0.283,0.759,-1.977,-0.552,1.840,-2.053
-1.476,-1.317,2.225,-0.552,-0.506,0.519
0.911,-1.317,-1.013,0.525,-0.506,-2.053
-0.283,0.759,-1.989,0.525,0.667,0.519
0.911,0.759,-0.461,-0.552,-0.506,0.519
0.911,0.759,-0.806,-0.552,-0.506,0.519
-1.476,-1.317,0.641,0.525,0.667,-2.053
0.911,0.759,-0.599,-0.552,-0.506,0.519
0.911,0.759,0.159,-0.552,-0.506,0.519
0.911,0.759,-0.668,-0.552,-0.506,0.519
-0.283,0.759,-0.944,-0.552,-0.506,0.519
-1.476,-1.317,0.021,-0.552,-0.506,-2.053
0.911,0.759,0.331,-0.552,-0.506,-2.053
0.911,0.759,-0.875,-0.552,-0.506,0.519
0.911,0.759,0.847,-0.552,-0.506,0.519
0.911,0.759,0.365,-0.552,-0.506,-2.053
-0.283,0.759,-0.117,-0.552,0.667,0.519
0.911,0.759,-1.770,3.753,1.840,0.519
0.911,0.759,3.052,-0.552,-0.506,0.519
0.911,-1.317,-1.426,0.525,0.667,-2.053
-1.476,-1.317,-0.944,-0.552,0.667,0.519
-0.283,-1.317,0.985,0.525,-0.506,0.519
0.911,-1.317,-0.806,-0.552,0.667,0.519
-1.476,-1.317,1.054,0.525,0.667,0.519
-1.476,0.759,1.467,-0.552,-0.506,0.519
0.911,-1.317,-0.393,-0.552,3.012,-2.053
0.911,0.759,0.778,1.601,-0.506,0.519
-0.283,0.759,-0.599,0.525,-0.506,0.519
-1.476,-1.317,1.261,-0.552,-0.506,0.519
-0.283,0.759,-0.393,-0.552,-0.506,0.519
-0.283,-1.317,0.847,-0.552,-0.506,0.519
-0.283,-1.317,-0.186,0.525,-0.506,-2.053
-1.476,0.759,0.090,-0.552,-0.506,0.519
0.911,0.759,-1.770,0.525,0.667,0.519
0.911,0.759,-0.255,-0.552,-0.506,0.519
-1.476,-1.317,1.192,0.525,0.667,0.519
-1.476,0.759,0.227,-0.552,-0.506,0.519
0.911,0.759,1.192,-0.552,-0.506,0.519
-0.283,-1.317,-0.117,0.525,-0.506,-2.053
0.911,-1.317,-1.013,-0.552,-0.506,-2.053
0.911,0.759,-0.668,-0.552,-0.506,0.519
0.911,0.759,-0.737,-0.552,-0.506,0.519
-1.476,-1.317,1.812,-0.552,0.667,-2.053
-0.283,-1.317,-0.324,-0.552,0.667,0.519
0.911,0.759,0.227,-0.552,-0.506,0.519
0.911,-1.317,-0.530,-0.552,-0.506,0.519
-0.283,0.759,-0.117,-0.552,-0.506,0.519
0.911,0.759,-0.324,-0.552,-0.506,0.519
0.911,-1.317,0.641,-0.552,5.358,-0.767
-0.283,0.759,-0.186,-0.552,-0.506,0.519
-1.476,-1.317,-0.737,-0.552,-0.506,0.519
-1.476,0.759,-0.255,-0.552,-0.506,-2.053
0.911,0.759,0.159,-0.552,-0.506,-0.767
